ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,479,6/21/2016,0,TA00210837,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.11.06,#WINJE1,,,,,,,1340,N,N,,,,,,FIN
MO0957300,479,6/21/2016,1,TA00210838,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.13.07,#WINJE1,,,,,,,1340,N,N,,,,,,FIN
MO0957300,479,6/21/2016,2,TA00210839,,F,B,D,,,N,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.14.35,#WINJE1,,,,,,,1800,N,Y,,,,,,FIN
MO0957300,503,6/21/2016,0,TA00210918,,M,W,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.15.14,#WINJE1,,,,,,,945,N,N,,,,,,FIN
MO0957300,503,6/21/2016,1,TA00210919,,F,B,D,,,C,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.16.00,#WINJE1,,,,,,,835,Y,Y,,,,,,FIN
MO0957300,511,6/21/2016,0,TA00211008,,M,B,D,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.07.10,#WINJE1,,,,,,,1108,N,Y,N,,,,,FIN
MO0957300,511,6/21/2016,1,TA00211009,,F,B,D,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.08.59,#WINJE1,,,,,,,813,N,N,N,,,,,FIN
MO0957300,491,6/21/2016,0,TA00211224,,F,B,B,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.16.30,#WINJE1,,,,,,,1835,N,N,,,,,,FIN
MO0957300,514,6/21/2016,0,TA00211262,,F,B,C,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.18.31,#WINJE1,,,,,,,1705,N,N,,,,,,FIN
MO0957300,514,6/21/2016,1,TA00211263,,M,B,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.19.31,#WINJE1,,,,,,,855,Y,N,,,,,,FIN
MO0957300,514,6/21/2016,2,TA00211264,,F,B,D,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.20.58,#WINJE1,,,,,,,1620,Y,Y,N,,,,,FIN
MO0957300,451,6/22/2016,0,TA00211568,,F,W,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.33.12,#WINJE1,,,,,,,1900,N,N,,,,,,FIN
MO0957300,459,6/22/2016,0,TA00211638,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.41.10,#WINJE1,,,,,,,750,N,N,,,,,,FIN
MO0957300,494,6/22/2016,0,TA00211652,,M,B,C,,,O,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/24/2016,06.01.31,#WINJE1,,,,,,,2215,N,N,,,,,,FIN
MO0957300,506,6/22/2016,0,TA00211690,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.36.44,#WINJE1,,,,,,,920,N,N,N,,,,,FIN
MO0957300,477,6/22/2016,0,TA00211766,,F,H,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/24/2016,04.33.39,#WINJE1,,,,,,,2351,N,N,N,,,I,,FIN
MO0957300,508,6/22/2016,0,TA00211799,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.44.19,#WINJE1,,,,,,,728,N,Y,,,,,,FIN
MO0957300,23166,6/22/2016,0,TA00212059,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.39.58,#WINJE1,,,,,,,940,N,N,,,,,,FIN
MO0957300,49494,6/22/2016,0,TA00212060,,M,B,B,,,O,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/24/2016,06.26.39,#WINJE1,,,,,,4,1908,N,N,,,,,,FIN
MO0957300,495,6/22/2016,0,TA00212127,,F,W,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.33.50,#WINJE1,,,,,,,1752,N,N,,,,,,FIN
MO0957300,495,6/22/2016,1,TA00212128,,F,B,C,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.34.23,#WINJE1,,,,,,,855,N,N,N,,,,,FIN
MO0957300,485,6/22/2016,0,TA00212274,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.23.01,#WINJE1,,,,,,,210,N,N,N,,,I,,FIN
MO0957300,510,6/22/2016,0,TA00212338,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.52.43,#WINJE1,,,,,,,2215,N,N,,,,I,,FIN
MO0957300,504,6/22/2016,0,TA00212477,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.48.09,#WINJE1,,,,,,,840,N,N,N,,,,,FIN
MO0957300,504,6/22/2016,1,TA00212478,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.52.09,#WINJE1,,,,,,,1319,Y,Y,N,,,,,FIN
MO0957300,513,6/22/2016,0,TA00212567,,M,W,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/24/2016,04.37.00,#WINJE1,,,,,,,2033,N,N,,,,,,FIN
MO0957300,513,6/22/2016,1,TA00212568,,F,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/24/2016,04.37.51,#WINJE1,,,,,,,2008,N,N,,,,,,FIN
MO0957300,521,6/22/2016,0,TA00212618,,F,W,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.37.30,#WINJE1,,,,,,,1340,N,N,,,,,,FIN
MO0957300,493,6/23/2016,0,TA00212864,,M,B,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.28.05,#WINJE1,,,,,,,2045,N,N,,,,,,FIN
MO0957300,516,6/23/2016,0,TA00212874,,F,W,B,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.28.40,#WINJE1,,,,,,,1320,N,N,N,,,,,FIN
MO0957300,516,6/23/2016,1,TA00212875,,M,W,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.29.20,#WINJE1,,,,,,,1154,N,N,,,,,,FIN
MO0957300,516,6/23/2016,2,TA00212876,,F,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.30.56,#WINJE1,,,,,,,927,N,N,,,,,,FIN
MO0957300,516,6/23/2016,3,TA00212877,,M,B,C,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.52.57,#MCIRM1,,,,,,,723,N,Y,,,,,,FIN
MO0957300,506,6/23/2016,0,TA00212965,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.32.46,#WINJE1,,,,,,,40,N,N,,,,,,FIN
MO0957300,391,6/23/2016,0,TA00213007,,F,A,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.14.36,#MCIRM1,,,,,,,1315,N,N,,,,,,FIN
MO0957300,509,6/23/2016,0,TA00213098,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.21.00,#WINJE1,,,,,,,1930,Y,Y,N,,,,,FIN
MO0957300,495,6/23/2016,0,TA00213433,,M,W,C,,,S,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.32.07,#WINJE1,,,,,,,739,N,N,,,,,,FIN
MO0957300,497,6/23/2016,0,TA00213448,,F,B,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.31.32,#WINJE1,,,,,,,15,N,N,,,,,,FIN
MO0957300,510,6/23/2016,0,TA00213664,,M,W,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.25.38,#WINJE1,,,,,,,1912,N,Y,,,,,,FIN
MO0957300,510,6/23/2016,1,TA00213665,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,04.04.51,#WINJE1,,,,,,,115,N,N,N,,,I,,FIN
MO0957300,488,6/23/2016,0,TA00213734,,M,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.25.07,#WINJE1,,,,,,,2044,N,Y,,,,,,FIN
MO0957300,515,6/24/2016,0,TA00214022,,F,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.37.31,#MCIRM1,,,,,,,2050,N,N,,,,,,FIN
MO0957300,515,6/24/2016,1,TA00214023,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.38.12,#MCIRM1,,,,,,,1935,N,N,,,,,,FIN
MO0957300,434,6/24/2016,0,TA00214051,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.06.10,#MCIRM1,,,,,,,1711,N,N,,,,,,FIN
MO0957300,434,6/24/2016,1,TA00214052,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.06.51,#MCIRM1,,,,,,,826,N,Y,,,,I,O,FIN
MO0957300,453,6/24/2016,0,TA00214119,,F,B,D,,,S,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.04.22,#MCIRM1,,,,,,,1501,Y,N,,,,,,FIN
MO0957300,493,6/24/2016,0,TA00214149,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.26.13,#WINJE1,,,,,,,600,N,N,,,,,,FIN
MO0957300,509,6/24/2016,0,TA00214355,,M,B,B,,,C,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.55.47,#MCIRM1,,,,,,,2000,Y,N,,,,,,FIN
MO0957300,399,6/24/2016,0,TA00214366,,M,U,D,,,N,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.56.29,#MCIRM1,,,,,,,1856,N,N,,,,,,FIN
MO0957300,503,6/24/2016,0,TA00214849,,M,B,B,,,C,,,,,,,,,,,Y,W,,,Y,A,C,D,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.57.32,#MCIRM1,,,,,,,1135,N,Y,,B,,I,,FIN
MO0957300,503,6/24/2016,1,TA00214850,,F,W,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.58.24,#MCIRM1,,,,,,,820,N,N,,,,,,FIN
MO0957300,510,6/24/2016,0,TA00214875,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.22.32,#WINJE1,,,,,,,220,N,N,N,,,I,,FIN
MO0957300,511,6/24/2016,0,TA00214901,,M,B,B,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.30.57,#MCIRM1,,,,,,,833,N,N,,,,,,FIN
MO0957300,511,6/24/2016,1,TA00214902,,M,W,C,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.31.43,#MCIRM1,,,,,,,902,N,Y,,,,,,FIN
MO0957300,511,6/24/2016,2,TA00214903,,F,W,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.32.15,#MCIRM1,,,,,,,1836,N,Y,,,,,,FIN
MO0957300,491,6/24/2016,0,TA00215042,,M,W,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.17.02,#MCIRM1,,,,,,,1720,N,N,,,,,,FIN
MO0957300,514,6/24/2016,0,TA00215091,,F,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.58.58,#MCIRM1,,,,,,,845,N,Y,N,,,,,FIN
MO0957300,514,6/24/2016,1,TA00215092,,M,W,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.03.45,#MCIRM1,,,,,,,835,N,N,N,,,,,FIN
MO0957300,453,6/25/2016,0,TA00215287,,M,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.38.49,#MCIRM1,,,,,,,1555,Y,Y,N,,,I,,FIN
MO0957300,493,6/25/2016,0,TA00215347,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.33.56,#MCIRM1,,,,,,,1739,N,N,,,,,,FIN
MO0957300,494,6/25/2016,0,TA00215357,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.44.47,#MCIRM1,,,,,,,2320,N,Y,,,,,,FIN
MO0957300,507,6/25/2016,0,TA00215445,,M,A,B,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.43.54,#MCIRM1,,,,,,,2048,N,N,,,,,,FIN
MO0957300,509,6/25/2016,0,TA00215465,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.40.05,#MCIRM1,,,,,,,2000,N,Y,,,,,,FIN
MO0957300,426,6/25/2016,0,TA00215671,,F,W,C,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.19.05,#MCIRM1,,,,,,,12,N,N,,,,,,FIN
MO0957300,426,6/25/2016,1,TA00215672,,M,B,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.19.46,#MCIRM1,,,,,,,1023,N,N,,,,,,FIN
MO0957300,426,6/25/2016,2,TA00215673,,M,W,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.20.28,#MCIRM1,,,,,,,1000,N,N,,,,,,FIN
MO0957300,426,6/25/2016,3,TA00215674,,M,W,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.21.05,#MCIRM1,,,,,,,855,N,N,,,,,,FIN
MO0957300,426,6/25/2016,4,TA00215675,,F,B,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.21.40,#MCIRM1,,,,,,,730,N,N,,,,,,FIN
MO0957300,479,6/25/2016,0,TA00215823,,M,B,D,,,N,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,05.54.23,#MCIRM1,,,,,,,1425,N,N,,,,,,FIN
MO0957300,486,6/25/2016,0,TA00215959,,F,W,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.39.28,#MCIRM1,,,,,,,1910,N,N,N,,,,,FIN
MO0957300,491,6/25/2016,0,TA00216073,,F,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.36.52,#MCIRM1,,,,,,,1445,N,Y,,,,,,FIN
MO0957300,514,6/25/2016,0,TA00216109,,F,B,C,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.35.01,#MCIRM1,,,,,,,805,N,N,,,,,,FIN
MO0957300,514,6/25/2016,1,TA00216110,,M,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.35.38,#MCIRM1,,,,,,,900,N,N,N,,,,,FIN
MO0957300,514,6/25/2016,2,TA00216111,,F,B,C,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.36.14,#MCIRM1,,,,,,,1035,N,Y,N,,,,,FIN
MO0957300,453,6/26/2016,0,TA00216280,,F,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.19.01,#MCIRM1,,,,,,,1400,Y,N,,,,,,FIN
MO0957300,453,6/26/2016,1,TA00216281,,M,H,C,,,S,,,,,,,,,,,Y,W,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.19.59,#MCIRM1,,,,,,,1700,Y,N,,B,,I,,FIN
MO0957300,493,6/26/2016,0,TA00216350,,F,A,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/26/2016,03.27.31,#WINJE1,,,,,,,2108,N,N,,,,,,FIN
MO0957300,459,6/26/2016,0,TA00216351,,M,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.28.43,#MCIRM1,,,,,,,50,N,N,,,,,,FIN
MO0957300,459,6/26/2016,1,TA00216352,,F,B,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.29.13,#MCIRM1,,,,,,,848,N,N,,,,,,FIN
MO0957300,459,6/26/2016,2,TA00216353,,F,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.29.47,#MCIRM1,,,,,,,1303,N,N,,,,,,FIN
MO0957300,459,6/26/2016,3,TA00216354,,M,W,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.30.21,#MCIRM1,,,,,,,57,N,N,,,,,,FIN
MO0957300,509,6/26/2016,0,TA00216432,,F,U,B,,,N,M,,,,I,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.40.45,#MCIRM1,,,,,,,330,N,Y,N,,,I,,FIN
MO0957300,426,6/26/2016,0,TA00216561,,M,A,B,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.25.29,#MCIRM1,,,,,,,755,N,N,,,,,,FIN
MO0957300,479,6/26/2016,0,TA00216676,,M,U,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.22.19,#MCIRM1,,,,,,,45,N,N,,,,,,FIN
MO0957300,479,6/26/2016,1,TA00216677,,F,W,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.22.56,#MCIRM1,,,,,,,800,N,Y,,,,,,FIN
MO0957300,479,6/26/2016,2,TA00216678,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.23.45,#MCIRM1,,,,,,,1305,N,Y,,,,,,FIN
MO0957300,479,6/26/2016,3,TA00216679,,F,W,D,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.24.16,#MCIRM1,,,,,,,1400,N,N,,,,,,FIN
MO0957300,479,6/26/2016,4,TA00216680,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.24.46,#MCIRM1,,,,,,,1545,N,N,,,,,,FIN
MO0957300,485,6/26/2016,0,TA00216703,,M,W,B,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.13.50,#MCIRM1,,,,,,,9,N,N,,,,,,FIN
MO0957300,485,6/26/2016,1,TA00216704,,M,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.15.45,#MCIRM1,,,,,,,2031,N,N,,,,,,FIN
MO0957300,485,6/26/2016,2,TA00216705,,M,W,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.16.20,#MCIRM1,,,,,,,2044,N,N,,,,,,FIN
MO0957300,511,6/26/2016,0,TA00216743,,M,B,B,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.22.23,#MCIRM1,,,,,,,1720,N,N,N,,,,,FIN
MO0957300,511,6/26/2016,1,TA00216744,,F,W,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.14.55,#MCIRM1,,,,,,,955,N,Y,,,,,,FIN
MO0957300,486,6/26/2016,0,TA00216755,,F,W,C,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.13.05,#MCIRM1,,,,,,,1953,N,Y,,,,,,FIN
MO0957300,486,6/26/2016,1,TA00216756,,M,W,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/28/2016,06.18.06,#MCIRM1,,,,,,,1942,N,Y,,,,,,FIN
MO0957300,519,6/26/2016,0,TA00216794,,F,W,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.42.38,#MCIRM1,,,,,,,5,N,N,,,,,,FIN
MO0957300,491,6/26/2016,0,TA00216850,,M,W,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.21.07,#MCIRM1,,,,,,,1330,N,Y,,,,,,FIN
MO0957300,491,6/26/2016,1,TA00216851,,F,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.21.42,#MCIRM1,,,,,,,1315,N,N,,,,,,FIN
MO0957300,513,6/26/2016,0,TA00216885,,F,B,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.18.22,#MCIRM1,,,,,,,1300,N,N,,,,,,FIN
MO0957300,513,6/26/2016,1,TA00216886,,M,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/7/2016,23.40.20,#MCIRM1,,,,,,,1400,Y,Y,N,,,,,FIN
MO0957300,513,6/26/2016,2,TA00216887,,M,B,B,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/7/2016,23.41.00,#MCIRM1,,,,,,,1654,N,N,N,,,,,FIN
MO0957300,514,6/26/2016,0,TA00216888,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.26.00,#MCIRM1,,,,,,,930,N,N,,,,,,FIN
MO0957300,514,6/26/2016,1,TA00216889,,F,B,B,,,O,M,,,,,,,,,O,Y,,C,,Y,A,,,,,,,,I,,,,,,,,,Y,W,,,,,,,,6/29/2016,00.26.56,#MCIRM1,,,,,,,740,N,Y,,B,,,,FIN
MO0957300,514,6/26/2016,2,TA00216890,,F,B,C,,,O,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.27.32,#MCIRM1,,,,,,,5,N,Y,N,,,,,FIN
MO0957300,514,6/26/2016,3,TA00216891,,M,W,C,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/29/2016,00.28.07,#MCIRM1,,,,,,,1300,N,Y,,,,,,FIN
MO0957300,451,6/27/2016,0,TA00217128,,F,B,D,,,N,M,,,,I,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,6/30/2016,00.38.46,#MCIRM1,,,,,,,1130,N,Y,N,,,,,FIN
