ORI, DSN, STOP_DATE, TIME_OF_STOP, SEQ_NO, REF_NO, EVENT_NO, RACE_BEFORE_STOP, RES_JURISDICTION, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_INVESTIGATIVE, VIOL_EQUIPMENT, VIOL_LICENSE, VIOL_MOVING, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOP_NO_ACTION, STOP_OTHER, STOPARRESTIND, SEARCH_CONDUCT, SEARCH_BOTH, SEARCHED_PERSON, SEARCHED_PROPERTY, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_TRAFF_VIOL, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, STATUS_CODE,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/30/2018,1305,1,TA00916437,,N,N,F,B,C,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.16.25,#EETJR1,,,,,,385,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/30/2018,930,2,TA00916438,,N,N,M,B,D,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.19.07,#EETJR1,,,,,,358,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,399,3/30/2018,1212,0,TA00916439,,N,N,M,B,D,,,S,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.22.51,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,3/30/2018,1050,0,TA00916440,,N,Y,F,B,B,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.23.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,3/30/2018,2340,1,TA00916441,,N,N,F,A,B,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.23.52,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,3/30/2018,1150,0,TA00916442,,N,N,M,B,D,,,C,,,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.24.28,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,3/30/2018,721,1,TA00916443,,N,N,F,B,C,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.24.59,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,3/30/2018,1724,0,TA00916444,,N,N,M,W,D,,,N,,,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.27.45,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,469,3/30/2018,2240,0,TA00916445,,N,N,M,W,C,,,S,,E,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.30.35,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,3/30/2018,2155,0,TA00916446,,N,N,M,W,D,,,C,,,,M,,,,,,F,,Y,,C,,,,Y,B,,,A,,,,,,N,,,,,,,,,Y,,,,,,P,,,,4/2/2018,11.31.36,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,3/30/2018,2035,1,TA00916447,,N,Y,F,B,B,,,N,,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.32.10,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,3/30/2018,2120,0,TA00916448,,N,Y,F,W,D,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.32.52,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,464,3/30/2018,1459,0,TA00916449,,N,N,F,B,C,,,N,,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.33.17,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,464,3/30/2018,2013,1,TA00916450,,N,N,F,W,D,,,N,,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.33.45,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,464,3/30/2018,1936,2,TA00916451,,N,N,M,W,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.34.11,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,464,3/30/2018,2241,3,TA00916452,,N,N,F,B,B,,,N,,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.34.54,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,540,3/30/2018,2315,0,TA00916453,,N,N,F,B,B,,,N,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.35.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,3/30/2018,2020,0,TA00916454,,Y,N,F,B,D,,,N,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.36.28,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,3/30/2018,2330,1,TA00916455,,N,N,M,W,B,,,S,,,,M,,,,,,,O,Y,W,,,,,Y,B,,,A,C,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.37.17,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,3/31/2018,605,0,TA00917446,,N,N,F,W,D,,,N,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.28.18,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/31/2018,1016,0,TA00917448,,N,N,F,B,C,,,S,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.41.13,#EETJR1,,,,,,358,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/31/2018,1038,1,TA00917449,,N,Y,M,B,D,,,S,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.41.42,#EETJR1,,,,,,358,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/31/2018,1042,2,TA00917450,,N,N,F,A,B,,,S,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.42.11,#EETJR1,,,,,,358,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,3/31/2018,917,3,TA00917451,,N,N,F,B,D,,,S,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.42.39,#EETJR1,,,,,,358,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,3/31/2018,1345,0,TA00917452,,N,N,M,W,C,,,C,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.43.16,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,515,3/31/2018,1648,0,TA00917453,,N,N,F,B,B,,,S,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.43.43,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,515,3/31/2018,1102,1,TA00917454,,N,N,M,B,D,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.44.15,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,530,3/31/2018,1600,0,TA00917455,,Y,N,M,B,D,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.44.52,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,3/31/2018,848,0,TA00917456,,N,N,M,B,A,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.45.25,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,3/31/2018,848,1,TA00917457,,N,N,M,B,A,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.45.27,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,3/31/2018,1245,2,TA00917458,,N,N,M,A,B,,,S,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.45.55,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,3/31/2018,1729,3,TA00917459,,N,Y,M,B,D,,,S,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.46.53,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,3/31/2018,845,1,TA00917460,,N,N,M,W,D,,,C,,,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.47.22,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,3/31/2018,425,2,TA00917461,,N,N,M,B,D,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.48.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,523,3/31/2018,1530,0,TA00917462,,N,N,F,B,D,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.49.00,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,523,3/31/2018,1320,1,TA00917463,,N,N,M,B,C,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.49.33,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,523,3/31/2018,1943,2,TA00917464,,N,N,M,B,B,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.50.04,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,523,3/31/2018,2040,3,TA00917465,,N,N,M,B,C,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.50.32,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,523,3/31/2018,1951,4,TA00917466,,N,N,F,B,C,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.51.18,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,3/31/2018,1900,1,TA00917467,,N,Y,M,B,C,,,S,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.00.25,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,3/31/2018,2008,2,TA00917468,,N,Y,M,B,C,,,O,,,,M,S,,,,,,O,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.01.00,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,3/31/2018,2130,3,TA00917469,,N,Y,F,W,B,,,S,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.01.25,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,3/31/2018,1914,0,TA00917470,,N,Y,M,B,C,,,C,I,,,,,,,,,,,N,,,,O,,Y,B,,,B,,,,P,S,N,,,Y,D,,,,,Y,,,D,,,,,,,4/2/2018,12.09.05,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,3/31/2018,2130,0,TA00917471,,N,N,M,B,B,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.12.03,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,3/31/2018,2029,1,TA00917472,,N,N,M,B,C,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.12.34,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,3/31/2018,1928,2,TA00917473,,N,N,M,W,D,,,N,,,L,,,,,,,,,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.13.12,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,3/31/2018,1928,3,TA00917474,,N,N,M,W,D,,,N,,,L,,,,,,,,,N,,,,O,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.13.14,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,464,3/31/2018,1919,0,TA00917475,,N,N,M,W,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.15.56,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,533,3/31/2018,2100,0,TA00917476,,N,N,M,B,B,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.17.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,3/31/2018,2000,0,TA00917477,,N,Y,F,W,C,,,N,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.18.03,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,469,3/31/2018,1932,0,TA00917478,,N,Y,M,B,D,,,S,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.18.34,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,358,4/1/2018,1543,0,TA00917943,,N,N,M,A,B,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.51.44,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,512,4/1/2018,2030,0,TA00917944,,N,N,F,B,B,,,C,,,,M,,,,,,,O,Y,,C,,,,Y,B,,,A,C,,,,,,,,,,,,,,Y,W,T,,,,,,,,4/2/2018,11.52.43,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,4/1/2018,2248,0,TA00917945,,N,N,M,B,C,,,N,,E,,,,,,,,,,Y,,C,,,,Y,B,,,B,,,,,S,,,,Y,D,,W,S,,Y,W,T,D,,,P,,,,4/2/2018,11.56.41,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,4/1/2018,2306,0,TA00917946,,N,N,F,B,C,,,S,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.58.56,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,4/1/2018,2100,0,TA00917947,,N,N,F,B,B,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.59.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,503,4/1/2018,2100,1,TA00917948,,N,N,F,A,B,,,C,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,11.59.49,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,4/1/2018,540,1,TA00917949,,N,N,M,B,D,,,S,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.02.08,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,4/1/2018,325,0,TA00917950,,N,N,M,B,A,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/2/2018,12.11.31,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,465,4/2/2018,904,0,TA00918014,,N,N,M,W,C,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.15.22,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,465,4/2/2018,932,1,TA00918015,,N,Y,F,W,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.15.58,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,451,4/2/2018,1115,0,TA00918016,,N,N,M,B,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.16.24,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,451,4/2/2018,1040,1,TA00918017,,N,N,M,B,C,,,N,,,,M,S,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.16.52,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,451,4/2/2018,1630,2,TA00918018,,N,Y,M,B,D,,,N,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.17.19,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,451,4/2/2018,1655,3,TA00918019,,N,Y,M,B,D,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.17.46,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,4/2/2018,1025,0,TA00918020,,N,N,M,B,B,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.18.15,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,419,4/2/2018,1737,0,TA00918021,,N,Y,M,B,B,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.18.50,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,419,4/2/2018,1056,1,TA00918022,,N,N,M,B,D,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.19.32,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,419,4/2/2018,820,2,TA00918023,,N,N,M,B,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.20.05,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,4/2/2018,1000,0,TA00918024,,N,Y,F,B,C,,,N,,,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.20.45,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,4/2/2018,802,1,TA00918025,,N,N,M,W,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.21.13,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,486,4/2/2018,1216,0,TA00918026,,N,N,F,W,D,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.21.55,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,4/2/2018,1039,0,TA00918027,,N,N,M,B,D,,,C,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.22.30,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,490,4/2/2018,1215,0,TA00918028,,N,N,M,B,B,,,N,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.23.35,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,4/2/2018,2110,0,TA00918029,,N,Y,M,B,D,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.25.30,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,481,4/2/2018,1950,0,TA00918030,,N,N,M,A,B,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.27.05,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,4/2/2018,1717,0,TA00918031,,N,Y,M,B,D,,,N,I,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.27.39,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,4/2/2018,2312,1,TA00918032,,N,N,M,B,B,,,N,I,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.28.19,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,4/2/2018,900,1,TA00918033,,N,Y,M,B,B,,,C,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.30.26,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,485,4/2/2018,1037,0,TA00918911,,N,Y,M,W,B,,,S,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/12/2018,04.50.02,#GRALR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,418,4/2/2018,810,0,TA00918912,,N,N,F,B,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/12/2018,05.29.22,#DUNJM1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,531,4/3/2018,330,0,TA00919240,,N,N,F,B,C,,,C,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.26.35,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,520,4/3/2018,507,0,TA00919241,,N,N,M,W,D,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.28.52,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,465,4/3/2018,946,0,TA00919242,,N,N,M,W,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.29.21,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,465,4/3/2018,931,1,TA00919243,,N,Y,F,W,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.29.48,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,4/3/2018,920,0,TA00919244,,N,N,M,B,C,,,N,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.31.33,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,4/3/2018,1100,1,TA00919245,,N,N,F,B,D,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.32.07,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,4/3/2018,905,2,TA00919246,,N,N,F,W,C,,,N,,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.32.37,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,4/3/2018,1150,0,TA00919247,,N,N,M,W,C,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.33.59,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,4/3/2018,1128,1,TA00919248,,N,N,F,B,D,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.34.30,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,481,4/3/2018,2315,0,TA00919249,,N,N,M,B,C,,,N,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,4/5/2018,16.36.05,#EETJR1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
