ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,519,11/25/2017,4,TA00764392,,M,W,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,20.45.03,#YONAF1,,,,,,,2345,N,N,,,,,,FIN
MO0957300,511,11/25/2017,0,TA00764460,,F,W,D,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,20.52.11,#YONAF1,,,,,,,1950,N,N,,,,I,,FIN
MO0957300,426,11/26/2017,0,TA00764602,,F,B,D,,,N,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.20.28,#YONAF1,,,,,,,1952,N,N,,,,,,FIN
MO0957300,523,11/26/2017,0,TA00764673,,F,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.30.13,#YONAF1,,,,,,,1030,N,N,,,,,,FIN
MO0957300,453,11/26/2017,0,TA00764719,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.22.23,#YONAF1,,,,,,,2009,N,N,,,,,,FIN
MO0957300,515,11/26/2017,0,TA00764720,,M,W,D,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,20.52.44,#YONAF1,,,,,,,1615,N,N,N,,,,,FIN
MO0957300,515,11/26/2017,1,TA00764721,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.21.56,#YONAF1,,,,,,,1545,N,N,,,,,,FIN
MO0957300,515,11/26/2017,2,TA00764722,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.31.36,#YONAF1,,,,,,,1754,N,N,,,,,,FIN
MO0957300,469,11/26/2017,0,TA00764789,,F,B,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.21.25,#YONAF1,,,,,,,1955,N,N,,,,,,FIN
MO0957300,518,11/26/2017,0,TA00765272,,M,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,20.46.52,#YONAF1,,,,,,,420,N,N,,,,I,,FIN
MO0957300,518,11/26/2017,1,TA00765273,,F,B,C,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.19.32,#YONAF1,,,,,,,1945,N,Y,,,,I,,FIN
MO0957300,503,11/26/2017,0,TA00765296,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.22.52,#YONAF1,,,,,,,2030,N,N,,,,I,,FIN
MO0957300,519,11/26/2017,0,TA00765306,,M,W,C,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,20.45.28,#YONAF1,,,,,,,130,N,N,,,,,,FIN
MO0957300,519,11/26/2017,1,TA00765307,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.24.02,#YONAF1,,,,,,,1905,N,Y,,,,I,O,FIN
MO0957300,519,11/26/2017,2,TA00765308,,F,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.24.35,#YONAF1,,,,,,,2012,N,Y,,,,,,FIN
MO0957300,519,11/26/2017,3,TA00765309,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.25.00,#YONAF1,,,,,,,2020,N,N,,,,I,O,FIN
MO0957300,524,11/27/2017,0,TA00765559,,M,B,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.27.15,#YONAF1,,,,,,,21,N,N,,,,I,,FIN
MO0957300,527,11/27/2017,0,TA00765899,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.26.14,#YONAF1,,,,,,,1630,N,N,N,,,I,,FIN
MO0957300,518,11/27/2017,0,TA00766376,,M,B,B,,,S,,E,,,,,,,,,N,,C,,Y,A,,,,,S,N,,,,,,,,,,,Y,W,,,,,,A,,12/2/2017,20.53.41,#YONAF1,,,,,,,308,N,N,,B,T,I,O,FIN
MO0957300,522,11/27/2017,0,TA00766643,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.25.32,#YONAF1,,,,,,,1455,Y,Y,N,,,,,FIN
MO0957300,451,11/28/2017,0,TA00766773,,F,W,C,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.32.45,#YONAF1,,,,,,,1315,N,Y,N,,,,,FIN
MO0957300,451,11/28/2017,1,TA00766774,,M,W,D,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.33.16,#YONAF1,,,,,,,1455,N,Y,N,,,,,FIN
MO0957300,451,11/28/2017,2,TA00766775,,M,B,D,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.33.40,#YONAF1,,,,,,,1505,N,N,N,,,,,FIN
MO0957300,504,11/28/2017,0,TA00766870,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.34.09,#YONAF1,,,,,,,2215,N,N,,,,,,FIN
MO0957300,504,11/28/2017,1,TA00766871,,M,A,B,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.35.07,#YONAF1,,,,,,,2040,Y,Y,N,,,,,FIN
MO0957300,516,11/28/2017,0,TA00766896,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.39.53,#YONAF1,,,,,,,2340,N,N,N,,,,,FIN
MO0957300,529,11/28/2017,0,TA00767055,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.50.48,#YONAF1,,,,,,,2358,N,N,,,,,,FIN
MO0957300,497,11/28/2017,0,TA00767292,,F,W,B,,,C,M,,,S,,,,,,,Y,W,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.39.21,#YONAF1,,,,,,,2235,N,Y,,,,,,FIN
MO0957300,482,11/28/2017,0,TA00767365,,F,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.40.20,#YONAF1,,,,,,,2350,N,Y,N,,,I,,FIN
MO0957300,520,11/28/2017,0,TA00767799,,F,W,B,,,S,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.35.34,#YONAF1,,,,,,,2205,N,Y,,,,,,FIN
MO0957300,522,11/28/2017,0,TA00767829,,F,B,C,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.32.15,#YONAF1,,,,,,,10,N,N,,,,I,,FIN
MO0957300,426,11/29/2017,0,TA00767898,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.42.24,#YONAF1,,,,,,,1955,N,N,,,,,,FIN
MO0957300,426,11/29/2017,1,TA00767899,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.43.01,#YONAF1,,,,,,,2114,N,N,,,,,,FIN
MO0957300,516,11/29/2017,0,TA00768128,,F,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.36.57,#YONAF1,,,,,,,200,N,N,N,,,I,,FIN
MO0957300,529,11/29/2017,0,TA00768349,,F,B,C,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.50.16,#YONAF1,,,,,,,25,N,Y,,,,I,,FIN
MO0957300,529,11/29/2017,1,TA00768350,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.51.24,#YONAF1,,,,,,,310,N,N,N,,,I,,FIN
MO0957300,533,11/29/2017,0,TA00768383,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.45.43,#YONAF1,,,,,,,2330,N,N,,,,I,,FIN
MO0957300,418,11/29/2017,0,TA00768387,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.44.24,#YONAF1,,,,,,,2050,N,Y,,,,,,FIN
MO0957300,535,11/29/2017,0,TA00768413,,M,B,B,,,N,,,,,,,,,,,Y,,C,,Y,A,,,,,,,,I,D,,,,,,,,Y,W,,,,,,,,12/2/2017,21.41.02,#YONAF1,,,,,,,1052,N,Y,,,,,,FIN
MO0957300,509,11/29/2017,0,TA00768668,,M,B,D,,,S,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.41.29,#YONAF1,,,,,,,1410,Y,N,,,,,,FIN
MO0957300,509,11/29/2017,1,TA00768669,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.41.56,#YONAF1,,,,,,,738,Y,Y,,,,,,FIN
MO0957300,518,11/29/2017,0,TA00768891,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.46.12,#YONAF1,,,,,,,2312,N,N,,,,,,FIN
MO0957300,518,11/29/2017,1,TA00768892,,F,B,C,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.46.34,#YONAF1,,,,,,,2110,N,N,,,,,,FIN
MO0957300,503,11/29/2017,0,TA00768927,,F,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.43.57,#YONAF1,,,,,,,1920,N,N,,,,,,FIN
MO0957300,519,11/29/2017,0,TA00768957,,F,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.49.17,#YONAF1,,,,,,,2157,N,Y,,,,I,O,FIN
MO0957300,519,11/29/2017,1,TA00768958,,M,W,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.49.52,#YONAF1,,,,,,,2220,N,N,,,,,,FIN
MO0957300,511,11/29/2017,0,TA00768996,,M,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.45.18,#YONAF1,,,,,,,2105,N,N,,,,,,FIN
MO0957300,522,11/29/2017,0,TA00769137,,F,U,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.51.49,#YONAF1,,,,,,,900,N,Y,N,,,I,,FIN
MO0957300,522,11/29/2017,1,TA00769138,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.52.16,#YONAF1,,,,,,,1351,N,N,N,,,,,FIN
MO0957300,426,11/30/2017,0,TA00769188,,F,W,B,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.43.35,#YONAF1,,,,,,,133,N,Y,,,,,,FIN
MO0957300,426,11/30/2017,1,TA00769189,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.57.04,#YONAF1,,,,,,,2130,N,N,,,,,,FIN
MO0957300,453,11/30/2017,0,TA00769360,,M,B,D,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.44.47,#YONAF1,,,,,,,606,N,N,,,,,,FIN
MO0957300,453,11/30/2017,1,TA00769361,,M,B,B,,,N,,,,,,,,,,,Y,,C,,Y,A,C,,,,,,,,,,Y,,,,,O,N,,,,,,,,,12/2/2017,21.55.04,#YONAF1,,,,,,,2005,N,N,,B,,,,FIN
MO0957300,528,11/30/2017,0,TA00769666,,F,B,C,,,C,M,,,,,,,,F,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.58.26,#YONAF1,,,,,,,2140,N,Y,,,,,,FIN
MO0957300,418,11/30/2017,0,TA00769727,,M,W,D,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.56.38,#YONAF1,,,,,,,2010,N,Y,,,,,,FIN
MO0957300,485,11/30/2017,0,TA00770136,,F,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,15.01.05,#YONAF1,,,,,,,1345,N,N,,,,,,FIN
MO0957300,518,11/30/2017,0,TA00770165,,M,B,B,,,S,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.55.35,#YONAF1,,,,,,,1920,N,N,,,,I,,FIN
MO0957300,503,11/30/2017,0,TA00770198,,M,B,A,,,N,M,,,S,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,14.59.50,#YONAF1,,,,,,,2300,N,N,,,,,,FIN
MO0957300,503,11/30/2017,1,TA00770199,,F,W,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,15.00.38,#YONAF1,,,,,,,2035,N,Y,,,,,,FIN
MO0957300,519,11/30/2017,0,TA00770249,,M,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.47.11,#YONAF1,,,,,,,15,N,N,,,,I,O,FIN
MO0957300,519,11/30/2017,1,TA00770250,,F,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.48.00,#YONAF1,,,,,,,58,N,N,,,,I,O,FIN
MO0957300,511,11/30/2017,0,TA00770297,,F,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.57.30,#YONAF1,,,,,,,2030,N,N,,,,,,FIN
MO0957300,511,11/30/2017,1,TA00770298,,M,B,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.58.01,#YONAF1,,,,,,,2110,N,N,,,,I,,FIN
MO0957300,522,11/30/2017,0,TA00770385,,M,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.52.45,#YONAF1,,,,,,,2359,N,Y,,,,,,FIN
MO0957300,504,12/1/2017,0,TA00770673,,F,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,22.06.20,#EETJR1,,,,,,,1127,Y,N,N,,,,,FIN
MO0957300,516,12/1/2017,0,TA00770709,,F,B,C,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,20.59.19,#EETJR1,,,,,,,2125,N,N,N,,,,,FIN
MO0957300,516,12/1/2017,1,TA00770710,,M,U,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,21.01.16,#EETJR1,,,,,,,2304,N,N,N,,,I,,FIN
MO0957300,469,12/1/2017,0,TA00770742,,M,W,D,,,C,M,E,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,22.05.10,#EETJR1,,,,,,,2220,Y,Y,,,,,,FIN
MO0957300,527,12/1/2017,0,TA00770891,,M,B,D,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.07.29,#DUNJM1,,,,,,,1146,N,Y,N,,,,,FIN
MO0957300,529,12/1/2017,0,TA00770898,,F,B,D,,,S,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,21.07.53,#EETJR1,,,,,,,1935,N,N,,,,,,FIN
MO0957300,531,12/1/2017,0,TA00770918,,F,B,B,,,C,M,,,,,,,,F,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.06.45,#DUNJM1,,,,,,,1340,N,N,,,,,,FIN
MO0957300,532,12/1/2017,0,TA00770928,,M,W,D,,,O,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.02.35,#DUNJM1,,,,,,,730,N,N,N,,,I,,FIN
MO0957300,532,12/1/2017,1,TA00770929,,F,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.04.30,#DUNJM1,,,,,,,1000,N,N,,,,,,FIN
MO0957300,495,12/1/2017,0,TA00771089,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.05.30,#DUNJM1,,,,,,,1300,N,N,,,,,,FIN
MO0957300,497,12/1/2017,0,TA00771130,,M,B,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,05.29.56,#DUNJM1,,,,,,,2245,N,Y,,,,,,FIN
MO0957300,518,12/1/2017,0,TA00771319,,M,B,B,,,S,M,,,S,,,,,,,Y,W,,,Y,A,C,,,,,,,,D,,,,,,,,N,,,,,,,,,12/2/2017,21.56.14,#YONAF1,,,,,,,2359,N,Y,,,,I,,FIN
MO0957300,519,12/1/2017,0,TA00771381,,F,B,D,,,S,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.53.14,#YONAF1,,,,,,,545,N,N,,,,,,FIN
MO0957300,519,12/1/2017,1,TA00771382,,M,W,D,,,S,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.53.42,#YONAF1,,,,,,,612,N,N,,,,,,FIN
MO0957300,523,12/2/2017,0,TA00771645,,M,B,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.45.46,#LIDSC1,,,,,,,843,N,N,,,,,,FIN
MO0957300,524,12/2/2017,0,TA00771655,,F,B,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,00.13.03,#DUNJM1,,,,,,,1435,N,N,,,,,,FIN
MO0957300,524,12/2/2017,1,TA00771656,,F,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,05.34.11,#DUNJM1,,,,,,,1735,N,Y,N,,,,,FIN
MO0957300,491,12/2/2017,0,TA00771715,,M,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,05.58.37,#DUNJM1,,,,,,,2337,N,Y,,,,I,O,FIN
MO0957300,515,12/2/2017,0,TA00771718,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.31.51,#LIDSC1,,,,,,,1610,N,N,,,,,,FIN
MO0957300,504,12/2/2017,0,TA00771761,,F,W,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.01.28,#LIDSC1,,,,,,,1100,N,N,,,,,,FIN
MO0957300,504,12/2/2017,1,TA00771762,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.27.33,#LIDSC1,,,,,,,2000,Y,N,,,,,,FIN
MO0957300,504,12/2/2017,2,TA00771763,,M,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,05.59.56,#DUNJM1,,,,,,,1035,Y,N,N,,,,,FIN
MO0957300,504,12/2/2017,3,TA00771764,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,22.05.48,#EETJR1,,,,,,,113,Y,Y,,,,I,,FIN
MO0957300,504,12/2/2017,4,TA00771765,,M,W,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/7/2017,22.07.25,#EETJR1,,,,,,,350,N,Y,N,,,I,,FIN
MO0957300,516,12/2/2017,0,TA00771789,,F,B,A,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.08.14,#LIDSC1,,,,,,,1108,N,N,,,,,,FIN
MO0957300,516,12/2/2017,1,TA00771797,,F,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.08.41,#LIDSC1,,,,,,,1100,N,N,N,,,,,FIN
MO0957300,516,12/2/2017,2,TA00771798,,F,B,B,,,C,,,,,,,,,,,Y,,C,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.09.42,#LIDSC1,,,,,,,35,N,N,,B,,,,FIN
MO0957300,516,12/2/2017,3,TA00771799,,M,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,06.00.47,#DUNJM1,,,,,,,2014,N,N,N,,,,,FIN
MO0957300,469,12/2/2017,0,TA00771829,,M,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.59.23,#LIDSC1,,,,,,,1435,N,N,,,,,,FIN
MO0957300,469,12/2/2017,1,TA00771830,,M,B,C,,,C,M,E,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.00.10,#LIDSC1,,,,,,,1150,N,N,,,,,,FIN
MO0957300,477,12/2/2017,0,TA00771836,,M,B,C,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.23.15,#LIDSC1,,,,,,,320,Y,Y,,,,I,,FIN
MO0957300,477,12/2/2017,1,TA00771837,,M,W,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/6/2017,05.50.11,#DUNJM1,,,,,,,1525,Y,Y,N,,,,,FIN
MO0957300,508,12/2/2017,0,TA00771849,,F,B,C,,,O,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.00.57,#LIDSC1,,,,,,,1845,N,N,,,,,O,FIN
MO0957300,517,12/2/2017,0,TA00771857,,F,B,C,,,O,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.46.34,#LIDSC1,,,,,,,40,N,Y,,,,,,FIN
MO0957300,517,12/2/2017,1,TA00771858,,F,U,B,,,O,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.51.26,#LIDSC1,,,,,,,1630,N,N,,,,,,FIN
MO0957300,517,12/2/2017,2,TA00771859,,F,B,D,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.52.07,#LIDSC1,,,,,,,50,N,Y,,,,,,FIN
MO0957300,517,12/2/2017,3,TA00771860,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.53.01,#LIDSC1,,,,,,,1816,N,N,,,,I,O,FIN
MO0957300,399,12/2/2017,0,TA00771861,,M,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.34.45,#LIDSC1,,,,,,,1304,N,Y,,,,,,FIN
MO0957300,399,12/2/2017,1,TA00771862,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.40.17,#LIDSC1,,,,,,,30,N,N,,,,,,FIN
MO0957300,409,12/2/2017,0,TA00771878,,F,B,B,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,21.58.25,#LIDSC1,,,,,,,1515,N,Y,,,,,,FIN
MO0957300,525,12/2/2017,0,TA00771934,,M,B,C,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.16.17,#LIDSC1,,,,,,,1111,N,N,N,,,,,FIN
MO0957300,525,12/2/2017,1,TA00771935,,F,W,D,,,S,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,12/2/2017,22.21.26,#LIDSC1,,,,,,,1835,N,N,N,,,,,FIN
